,Account Length,Area Code,Churn?,CustServ Calls,Day Calls,Day Charge,Day Mins,Eve Calls,Eve Charge,Eve Mins,Int'l Plan,Intl Calls,Intl Charge,Intl Mins,Night Calls,Night Charge,Night Mins,Phone,State,VMail Message,VMail Plan
2623,105,415,True.,0,106,38.570000,226.900000,77,15.490000,182.200000,no,2,3.130000,11.600000,107,9.180000,203.900000,376-5213,MI,0,no
2624,88,408,False.,2,119,25.990000,152.900000,107,14.550000,171.200000,no,5,3.240000,12.000000,106,11.570000,257.000000,348-7448,AR,0,no
2625,90,408,False.,2,51,26.640000,156.700000,118,20.100000,236.500000,no,6,3.400000,12.600000,111,5.540000,123.200000,328-8179,TX,27,yes
2626,86,408,False.,1,85,25.640000,150.800000,88,25.150000,295.900000,no,1,3.380000,12.500000,104,11.120000,247.200000,389-4602,AK,0,no
2627,37,415,False.,4,126,37.570000,221.000000,110,17.380000,204.500000,no,3,1.840000,6.800000,98,5.310000,118.000000,413-2238,TN,0,no
2628,141,415,True.,1,92,54.810000,322.400000,107,24.070000,283.200000,no,3,1.810000,6.700000,111,9.430000,209.500000,402-3370,NH,32,yes
2629,148,408,False.,2,148,26.110000,153.600000,87,22.280000,262.100000,no,3,2.650000,9.800000,99,10.150000,225.500000,348-6008,NM,0,no
2630,163,408,False.,2,91,36.570000,215.100000,102,11.810000,138.900000,no,2,3.350000,12.400000,109,6.580000,146.200000,371-5655,MN,22,yes
2631,89,415,False.,1,108,29.650000,174.400000,100,16.720000,196.700000,no,3,3.190000,11.800000,74,5.730000,127.400000,374-5224,IA,35,yes
2632,63,415,False.,0,126,30.690000,180.500000,98,19.550000,230.000000,no,3,2.860000,10.600000,73,10.460000,232.500000,371-1187,RI,0,no
2633,102,415,False.,2,106,20.930000,123.100000,102,15.470000,182.000000,no,7,3.400000,12.600000,75,11.010000,244.600000,337-1100,AL,0,no
2634,76,510,False.,1,94,28.170000,165.700000,80,21.880000,257.400000,no,4,2.700000,10.000000,114,7.690000,170.800000,421-8141,NC,0,no
2635,104,408,False.,2,92,34.030000,200.200000,87,10.090000,118.700000,no,6,1.620000,6.000000,65,10.650000,236.600000,406-2678,SD,0,no
2636,109,510,False.,3,82,26.320000,154.800000,109,24.450000,287.700000,no,9,1.590000,5.900000,80,9.380000,208.400000,415-9649,MT,0,no
2637,105,510,False.,2,116,21.320000,125.400000,95,22.230000,261.500000,no,9,3.080000,11.400000,104,10.870000,241.600000,364-8128,HI,0,no
2638,63,415,False.,1,111,31.310000,184.200000,89,26.570000,312.600000,no,4,3.290000,12.200000,55,11.880000,264.000000,356-7817,MT,33,yes
2639,105,415,False.,3,99,46.700000,274.700000,118,16.450000,193.500000,no,3,2.920000,10.800000,109,13.480000,299.600000,404-6357,KY,24,yes
2640,68,415,False.,1,140,24.140000,142.000000,89,20.540000,241.600000,yes,5,3.050000,11.300000,72,13.590000,302.000000,398-2138,DC,39,yes
2641,63,408,False.,1,99,25.760000,151.500000,89,12.560000,147.800000,yes,4,2.700000,10.000000,114,9.470000,210.400000,378-8029,CO,21,yes
2642,74,415,False.,3,114,21.220000,124.800000,121,11.310000,133.000000,no,7,2.860000,10.600000,85,7.210000,160.300000,386-4215,MI,0,no
2643,76,415,False.,0,85,30.460000,179.200000,66,18.950000,222.900000,no,2,3.350000,12.400000,113,8.470000,188.200000,367-8156,AL,0,no
2644,91,408,True.,2,110,41.890000,246.400000,98,15.470000,182.000000,yes,2,3.270000,12.100000,106,7.090000,157.600000,382-8079,KS,0,no
2645,101,415,False.,5,114,39.560000,232.700000,123,15.840000,186.400000,no,6,3.110000,11.500000,122,6.900000,153.300000,354-2985,NC,0,no
2646,116,408,True.,0,120,48.960000,288.000000,90,21.740000,255.800000,no,4,3.620000,13.400000,99,10.500000,233.400000,373-6922,SC,0,no
2647,131,415,False.,1,145,29.040000,170.800000,93,20.120000,236.700000,no,1,3.430000,12.700000,100,13.250000,294.500000,397-7125,CO,23,yes
2648,84,415,False.,1,114,36.740000,216.100000,107,16.790000,197.500000,no,3,2.650000,9.800000,104,9.800000,217.800000,333-6296,MN,0,no
2649,104,415,False.,2,100,23.580000,138.700000,58,18.310000,215.400000,no,4,1.320000,4.900000,98,7.390000,164.300000,365-6022,WY,0,no
2650,108,510,False.,3,112,35.820000,210.700000,73,20.290000,238.700000,no,5,2.480000,9.200000,90,11.410000,253.600000,365-1688,FL,0,no
2651,111,415,False.,0,117,30.910000,181.800000,91,13.440000,158.100000,no,9,2.620000,9.700000,123,11.980000,266.200000,382-4872,NY,0,no
2652,155,408,False.,1,103,10.470000,61.600000,110,21.680000,255.100000,no,5,3.350000,12.400000,96,10.170000,225.900000,367-6136,OK,30,yes
2653,66,510,False.,1,85,35.310000,207.700000,112,16.720000,196.700000,no,3,1.840000,6.800000,83,11.780000,261.700000,404-3592,ME,0,no
2654,64,510,False.,1,73,37.260000,219.200000,65,14.200000,167.000000,no,5,2.700000,10.000000,119,7.260000,161.400000,415-2949,NE,0,no
2655,69,415,False.,2,122,38.590000,227.000000,111,21.990000,258.700000,no,1,2.400000,8.900000,87,7.640000,169.700000,375-8880,OH,0,no
2656,116,415,False.,3,73,41.800000,245.900000,87,20.410000,240.100000,no,5,2.400000,8.900000,89,7.140000,158.700000,335-6832,CT,0,no
2657,101,415,False.,0,84,43.740000,257.300000,115,15.710000,184.800000,no,7,3.650000,13.500000,109,4.900000,108.900000,361-8367,DC,0,no
2658,15,415,False.,2,130,20.590000,121.100000,86,18.360000,216.000000,no,5,4.350000,16.100000,33,10.580000,235.100000,408-2002,OK,0,no
2659,88,415,True.,4,136,51.260000,301.500000,72,21.900000,257.700000,no,2,3.620000,13.400000,118,5.980000,132.900000,347-8659,NJ,0,no
2660,197,415,False.,0,96,39.760000,233.900000,111,18.610000,218.900000,no,3,2.570000,9.500000,109,8.230000,182.900000,376-2922,IA,0,no
2661,50,415,True.,2,108,16.930000,99.600000,102,26.240000,308.700000,yes,6,3.700000,13.700000,62,7.250000,161.200000,382-2182,VA,0,no
2662,172,510,False.,2,123,28.870000,169.800000,94,15.560000,183.100000,no,7,3.430000,12.700000,72,17.770000,395.000000,408-2089,VA,0,no
2663,188,415,True.,1,115,33.800000,198.800000,67,14.160000,166.600000,yes,3,3.890000,14.400000,118,8.930000,198.500000,369-6890,NM,26,yes
2664,85,408,False.,3,86,19.750000,116.200000,127,19.520000,229.700000,yes,3,2.730000,10.100000,109,9.190000,204.200000,347-2951,FL,0,no
2665,103,510,True.,1,128,43.500000,255.900000,92,11.980000,140.900000,yes,2,3.270000,12.100000,130,13.900000,308.900000,420-6324,RI,0,no
2666,136,408,False.,3,84,31.910000,187.700000,147,18.790000,221.000000,no,4,2.700000,10.000000,110,6.560000,145.700000,402-7650,NJ,27,yes
2667,155,408,False.,0,91,33.300000,195.900000,84,18.180000,213.900000,no,4,2.320000,8.600000,111,3.970000,88.200000,391-2702,NE,21,yes
2668,145,415,False.,2,97,22.000000,129.400000,101,15.760000,185.400000,no,2,0.300000,1.100000,106,9.210000,204.700000,383-3375,WV,0,no
2669,116,510,False.,2,108,37.570000,221.000000,118,12.840000,151.000000,no,6,2.430000,9.000000,80,8.060000,179.000000,392-2733,WY,12,yes
2670,152,408,False.,2,92,23.890000,140.500000,96,15.880000,186.800000,no,5,2.570000,9.500000,89,10.220000,227.000000,397-9933,SC,0,no
2671,65,415,True.,0,123,47.240000,277.900000,112,13.240000,155.800000,yes,10,2.480000,9.200000,71,11.560000,256.900000,383-9306,MS,0,no
2672,180,415,True.,3,105,38.230000,224.900000,101,21.250000,250.000000,no,5,1.810000,6.700000,73,9.720000,216.100000,369-1929,ND,0,no
2673,67,415,False.,0,117,18.550000,109.100000,124,18.480000,217.400000,no,6,3.460000,12.800000,141,8.480000,188.400000,369-4377,IL,0,no
2674,60,415,False.,0,109,35.330000,207.800000,112,10.500000,123.500000,no,9,1.540000,5.700000,115,13.120000,291.600000,366-9430,OR,0,no
2675,138,510,False.,0,96,35.000000,205.900000,94,21.850000,257.100000,no,8,3.270000,12.100000,63,9.400000,209.000000,353-7407,UT,0,no
2676,44,415,True.,4,139,52.460000,308.600000,94,12.820000,150.800000,no,3,1.970000,7.300000,66,8.940000,198.700000,359-7426,IA,0,no
2677,25,510,False.,2,69,41.240000,242.600000,117,17.770000,209.000000,no,6,3.890000,14.400000,82,9.890000,219.700000,332-7391,ME,0,no
2678,145,408,False.,1,82,39.030000,229.600000,103,11.740000,138.100000,no,3,0.890000,3.300000,109,11.290000,250.800000,405-6559,WY,0,no
2679,122,510,False.,2,62,28.220000,166.000000,88,19.880000,233.900000,no,3,2.080000,7.700000,84,7.650000,170.100000,338-8784,WI,28,yes
2680,121,415,True.,0,126,24.620000,144.800000,82,17.050000,200.600000,no,9,3.590000,13.300000,81,9.400000,208.800000,415-6347,SC,0,no
2681,55,510,False.,0,77,18.040000,106.100000,100,10.500000,123.500000,yes,3,3.480000,12.900000,92,4.340000,96.400000,354-5058,DC,0,no
2682,77,415,False.,1,84,37.710000,221.800000,125,14.110000,166.000000,no,4,3.560000,13.200000,72,9.460000,210.200000,342-5701,CT,0,no
2683,12,415,False.,2,98,34.780000,204.600000,90,18.060000,212.500000,no,7,2.650000,9.800000,95,8.190000,182.100000,378-4179,OR,0,no
2684,64,510,False.,3,93,36.300000,213.500000,114,14.160000,166.600000,no,3,3.810000,14.100000,78,5.490000,122.000000,407-6391,OR,0,no
2685,92,415,False.,2,95,25.840000,152.000000,73,23.370000,274.900000,no,1,2.700000,10.000000,121,7.310000,162.400000,404-3105,NV,44,yes
2686,125,415,True.,1,81,44.340000,260.800000,112,13.910000,163.700000,yes,6,4.590000,17.000000,117,12.230000,271.700000,390-9735,MN,29,yes
2687,160,408,False.,1,117,28.290000,166.400000,129,26.950000,317.000000,no,2,2.700000,10.000000,121,7.220000,160.400000,350-4820,OK,0,no
2688,79,415,False.,0,83,30.240000,177.900000,84,14.220000,167.300000,no,8,4.100000,15.200000,142,10.070000,223.700000,383-8807,KS,0,no
2689,36,415,False.,3,97,39.970000,235.100000,104,16.730000,196.800000,no,7,1.890000,7.000000,110,11.690000,259.700000,366-8382,RI,0,no
2690,102,415,False.,2,92,31.760000,186.800000,123,14.760000,173.700000,no,4,2.620000,9.700000,131,11.290000,250.900000,402-9704,DC,0,no
2691,138,408,False.,1,81,45.630000,268.400000,115,14.820000,174.400000,yes,4,3.130000,11.600000,96,8.710000,193.500000,405-2209,IL,0,no
2692,164,510,False.,3,95,32.660000,192.100000,94,21.230000,249.800000,no,3,1.970000,7.300000,100,5.970000,132.600000,397-3939,UT,0,no
2693,125,415,True.,0,82,40.920000,240.700000,85,22.900000,269.400000,no,3,2.730000,10.100000,74,8.420000,187.100000,343-2689,MN,0,no
2694,72,408,False.,2,113,30.580000,179.900000,112,12.730000,149.800000,no,7,2.650000,9.800000,79,7.570000,168.200000,383-9448,WI,0,no
2695,74,415,True.,3,86,53.400000,314.100000,99,18.900000,222.400000,no,5,3.320000,12.300000,121,11.660000,259.000000,359-6232,MI,0,no
2696,134,415,False.,0,82,27.540000,162.000000,77,27.600000,324.700000,no,5,3.210000,11.900000,112,7.200000,160.100000,369-9772,MI,41,yes
2697,145,415,False.,1,89,29.890000,175.800000,119,23.320000,274.300000,no,4,3.350000,12.400000,69,10.200000,226.600000,381-7003,MA,0,no
2698,136,510,False.,0,91,18.600000,109.400000,111,17.640000,207.500000,no,5,3.130000,11.600000,107,6.080000,135.000000,352-6732,AL,0,no
2699,209,510,True.,3,124,43.370000,255.100000,110,19.600000,230.600000,no,5,2.300000,8.500000,69,9.810000,218.000000,388-7540,SC,0,no
2700,66,415,False.,3,84,35.480000,208.700000,88,14.730000,173.300000,yes,3,2.240000,8.300000,107,11.910000,264.700000,356-3333,WI,0,no
2701,152,510,False.,1,108,36.480000,214.600000,82,8.210000,96.600000,no,5,2.130000,7.900000,145,7.680000,170.700000,333-9664,VT,20,yes
2702,162,408,False.,1,121,8.360000,49.200000,136,12.230000,143.900000,no,13,3.270000,12.100000,97,9.140000,203.000000,363-3763,CT,0,no
2703,72,510,False.,2,133,24.020000,141.300000,96,11.470000,134.900000,no,3,3.020000,11.200000,97,10.240000,227.500000,345-7900,OR,0,no
2704,101,415,False.,4,89,43.040000,253.200000,114,20.220000,237.900000,no,7,2.620000,9.700000,85,6.940000,154.300000,400-5511,HI,0,no
2705,125,415,False.,0,128,35.020000,206.000000,71,16.840000,198.100000,no,3,3.560000,13.200000,116,6.120000,135.900000,381-7597,WV,0,no
2706,46,408,False.,2,105,6.870000,40.400000,83,14.650000,172.400000,no,2,2.430000,9.000000,89,6.530000,145.100000,404-9775,RI,0,no
2707,132,408,True.,1,104,49.500000,291.200000,132,19.910000,234.200000,no,3,2.400000,8.900000,87,8.630000,191.700000,389-4608,MI,0,no
2708,193,415,False.,0,58,12.100000,71.200000,105,10.600000,124.700000,no,3,3.160000,11.700000,108,7.000000,155.500000,403-1742,ME,31,yes
2709,63,510,True.,0,69,44.510000,261.800000,135,20.830000,245.000000,no,4,3.970000,14.700000,94,9.090000,202.100000,328-9797,WV,0,no
2710,124,510,False.,1,134,32.520000,191.300000,113,22.230000,261.500000,no,3,2.700000,10.000000,111,8.200000,182.300000,359-9223,NE,0,no
2711,144,415,False.,0,101,22.660000,133.300000,127,21.720000,255.500000,no,2,3.130000,11.600000,68,10.290000,228.600000,336-7696,DC,0,no
2712,116,408,False.,2,138,31.210000,183.600000,90,17.320000,203.800000,no,3,1.620000,6.000000,89,7.510000,166.900000,369-2214,NH,24,yes
2713,189,415,False.,1,116,26.380000,155.200000,50,16.620000,195.500000,no,6,4.160000,15.400000,108,7.650000,170.100000,411-1325,MD,30,yes
2714,97,408,False.,1,93,48.130000,283.100000,98,15.760000,185.400000,no,8,1.650000,6.100000,78,14.080000,312.800000,410-7553,NH,28,yes
2715,137,510,False.,2,94,31.710000,186.500000,106,15.130000,178.000000,no,4,3.270000,12.100000,100,9.700000,215.600000,376-4284,WV,50,yes
2716,142,415,False.,0,104,27.760000,163.300000,114,11.560000,136.000000,no,6,1.160000,4.300000,127,11.210000,249.100000,334-2800,IL,38,yes
2717,84,510,False.,1,125,34.580000,203.400000,88,15.550000,182.900000,no,2,3.730000,13.800000,121,9.620000,213.700000,369-1904,OK,0,no
2718,119,415,False.,1,110,30.280000,178.100000,100,18.090000,212.800000,no,6,2.700000,10.000000,123,10.180000,226.300000,359-3833,NH,19,yes
2719,158,415,False.,1,103,33.300000,195.900000,95,7.570000,89.100000,no,3,2.780000,10.300000,82,13.600000,302.200000,348-5569,MI,0,no
2720,50,415,False.,1,127,50.200000,295.300000,100,10.830000,127.400000,no,6,2.590000,9.600000,105,7.510000,166.800000,342-1960,ND,0,no
2721,98,408,False.,2,82,23.140000,136.100000,118,13.290000,156.300000,no,5,2.730000,10.100000,83,7.150000,158.800000,352-9050,LA,0,no
2722,101,415,False.,2,95,19.400000,114.100000,86,13.730000,161.500000,no,9,3.510000,13.000000,90,7.930000,176.300000,390-5316,HI,24,yes
2723,182,415,True.,2,124,47.450000,279.100000,108,15.340000,180.500000,no,11,2.570000,9.500000,104,9.790000,217.500000,418-8568,NJ,0,no
2724,51,408,False.,0,111,28.780000,169.300000,69,11.860000,139.500000,no,3,3.240000,12.000000,87,8.870000,197.000000,401-4844,WV,0,no
2725,117,510,False.,2,94,36.450000,214.400000,149,11.730000,138.000000,no,1,2.670000,9.900000,102,6.690000,148.700000,376-5471,NC,0,no
2726,92,415,False.,0,125,43.490000,255.800000,111,12.130000,142.700000,yes,3,3.160000,11.700000,101,8.150000,181.200000,409-2917,PA,0,no
2727,86,408,False.,2,71,25.190000,148.200000,91,24.230000,285.100000,no,3,1.670000,6.200000,155,7.490000,166.400000,369-6308,MI,0,no
2728,122,415,False.,2,93,20.280000,119.300000,103,19.030000,223.900000,no,4,2.350000,8.700000,122,9.540000,211.900000,357-7385,WY,0,no
2729,156,408,False.,1,137,32.690000,192.300000,115,16.990000,199.900000,no,8,4.000000,14.800000,112,10.990000,244.200000,405-7119,NJ,27,yes
2730,127,510,True.,0,91,41.680000,245.200000,92,18.460000,217.200000,no,6,3.750000,13.900000,128,10.940000,243.100000,405-3309,NJ,0,no
2731,130,408,True.,5,106,36.750000,216.200000,86,30.910000,363.700000,yes,2,4.560000,16.900000,123,5.700000,126.700000,384-4938,NC,0,no
2732,158,408,False.,2,114,29.310000,172.400000,69,21.810000,256.600000,no,0,0.000000,0.000000,104,10.590000,235.300000,377-2725,NM,0,no
2733,145,510,False.,1,107,29.800000,175.300000,116,13.030000,153.300000,yes,3,3.000000,11.100000,85,10.510000,233.600000,405-6398,MS,30,yes
2734,90,415,True.,0,104,28.730000,169.000000,104,16.050000,188.800000,yes,3,3.590000,13.300000,76,9.600000,213.300000,355-9366,TX,26,yes
2735,127,510,False.,3,113,0.440000,2.600000,102,21.590000,254.000000,no,5,2.480000,9.200000,156,10.920000,242.700000,403-1128,OK,27,yes
2736,109,415,False.,1,143,31.300000,184.100000,105,17.990000,211.700000,no,2,2.670000,9.900000,116,10.930000,243.000000,384-9682,ID,0,no
2737,88,415,False.,1,90,30.920000,181.900000,87,12.880000,151.500000,no,3,2.030000,7.500000,100,6.440000,143.000000,352-5393,AL,0,no
2738,101,510,False.,0,116,27.220000,160.100000,121,17.850000,210.000000,no,9,2.920000,10.800000,65,6.260000,139.100000,395-1229,WY,9,yes
2739,171,510,False.,0,122,32.270000,189.800000,85,14.760000,173.700000,no,1,2.780000,10.300000,84,11.570000,257.100000,361-9195,HI,0,no
2740,21,415,False.,1,142,37.940000,223.200000,114,18.400000,216.500000,no,2,3.350000,12.400000,111,9.660000,214.700000,351-6366,VA,0,no
2741,145,408,False.,2,94,36.720000,216.000000,123,19.130000,225.100000,no,1,2.890000,10.700000,109,10.560000,234.700000,346-4919,WV,31,yes
2742,90,415,False.,2,124,33.750000,198.500000,100,22.660000,266.600000,no,7,2.160000,8.000000,80,10.950000,243.300000,354-9068,DE,0,no
2743,33,408,False.,1,115,27.120000,159.500000,118,16.610000,195.400000,no,7,1.920000,7.100000,86,4.610000,102.400000,369-2743,CA,0,no
2744,61,408,True.,2,78,17.850000,105.000000,100,15.350000,180.600000,no,2,2.750000,10.200000,115,7.830000,174.100000,343-1347,PA,40,yes
2745,107,415,False.,3,108,34.770000,204.500000,110,13.800000,162.400000,no,1,3.620000,13.400000,102,6.980000,155.000000,336-5495,CO,0,no
2746,147,408,True.,0,92,46.580000,274.000000,82,19.700000,231.800000,no,1,1.670000,6.200000,83,12.760000,283.600000,376-4292,MD,0,no
2747,117,510,False.,2,84,26.980000,158.700000,91,15.440000,181.700000,no,10,2.080000,7.700000,67,7.980000,177.300000,391-8677,AL,0,no
2748,95,415,False.,1,116,39.080000,229.900000,110,17.200000,202.400000,no,6,3.830000,14.200000,105,7.710000,171.400000,350-7273,AL,0,no
2749,186,510,False.,1,97,23.430000,137.800000,118,15.950000,187.700000,no,6,2.350000,8.700000,85,6.590000,146.400000,400-6454,KS,0,no
2750,128,415,False.,0,94,30.500000,179.400000,92,22.980000,270.400000,no,4,2.130000,7.900000,88,8.590000,191.000000,422-3052,MI,0,no
2751,55,408,False.,3,101,23.680000,139.300000,117,15.160000,178.300000,no,1,2.190000,8.100000,104,11.090000,246.500000,365-6756,AK,39,yes
2752,134,415,False.,2,86,1.330000,7.800000,100,14.570000,171.400000,no,2,3.480000,12.900000,80,8.390000,186.500000,406-4158,OH,0,no
2753,96,415,False.,1,88,31.130000,183.100000,89,12.530000,147.400000,no,7,3.050000,11.300000,108,15.760000,350.200000,383-4641,IN,23,yes
2754,107,415,False.,0,79,35.170000,206.900000,117,22.300000,262.400000,no,3,2.890000,10.700000,69,6.720000,149.300000,368-5165,SC,0,no
2755,123,415,False.,2,106,23.800000,140.000000,101,13.060000,153.700000,no,1,3.380000,12.500000,87,2.250000,50.100000,378-2432,KS,0,no
2756,35,415,False.,2,59,30.460000,179.200000,101,24.080000,283.300000,no,7,1.570000,5.800000,83,12.840000,285.400000,362-4159,OK,0,no
2757,74,408,False.,0,136,30.160000,177.400000,104,20.430000,240.300000,no,3,3.240000,12.000000,133,10.680000,237.300000,363-7979,WI,0,no
2758,130,408,False.,1,129,19.650000,115.600000,104,14.260000,167.800000,no,9,3.400000,12.600000,124,6.380000,141.800000,334-9818,IN,0,no
2759,137,408,True.,0,103,40.340000,237.300000,84,15.020000,176.700000,yes,4,3.830000,14.200000,81,11.850000,263.400000,352-5787,IL,0,no
2760,88,415,False.,1,116,30.860000,181.500000,119,15.900000,187.000000,no,7,2.840000,10.500000,96,9.910000,220.300000,332-3617,TN,0,no
2761,80,408,False.,3,90,8.760000,51.500000,98,13.940000,164.000000,no,4,2.570000,9.500000,80,7.620000,169.400000,327-9957,DC,0,no
2762,116,408,False.,3,104,26.470000,155.700000,118,15.760000,185.400000,no,2,2.210000,8.200000,116,8.670000,192.700000,338-7527,NC,19,yes
2763,123,510,False.,2,88,41.650000,245.000000,105,22.530000,265.000000,no,3,4.020000,14.900000,108,10.790000,239.700000,348-8711,RI,23,yes
2764,120,415,False.,1,99,22.390000,131.700000,109,13.860000,163.100000,no,3,2.890000,10.700000,116,9.050000,201.100000,421-3226,MS,0,no
2765,146,415,False.,1,126,18.890000,111.100000,95,26.640000,313.400000,yes,6,2.840000,10.500000,82,9.710000,215.700000,391-4358,VA,0,no
2766,106,510,False.,3,100,15.050000,88.500000,109,27.610000,324.800000,no,4,2.210000,8.200000,86,3.600000,79.900000,379-2523,KY,9,yes
2767,121,408,False.,1,85,19.720000,116.000000,120,12.760000,150.100000,no,2,3.240000,12.000000,98,11.110000,246.800000,419-2369,NV,44,yes
2768,137,510,False.,1,81,26.440000,155.500000,94,11.310000,133.100000,no,2,2.460000,9.100000,77,11.390000,253.100000,382-1227,WI,0,no
2769,84,408,False.,2,65,18.110000,106.500000,108,19.180000,225.700000,no,3,1.540000,5.700000,61,8.490000,188.600000,409-5749,NH,30,yes
